dbmsnr,hzbnr01,mstnam02,gwgeb03,code03,gwkoerpe04,code04,gokmua05,gwtmug06,daterr07,datauf08,xrkko09,yhkko10,aufge_f,sym_ehyd,longitude,latitude
7002219,339440,"Wilten, Bl 16",20,020 Unterinntal,100002,Inntal [DBJ],"575,39",9,19920101,,252113.77,374642.2,,1,11.378028134730823,47.25452653504133
7002215,339408,"Kolsass, Bl  8",20,020 Unterinntal,100002,Inntal [DBJ],"546,16",9,19910101,,270843.47,379558.2,,1,11.624057530156195,47.30272649728343
7002230,339580,"Vils, Bl  3",11,011 Unteres Vilstal,100004,Lechtal [DBJ],"810,97",0,19920101,,198090.87,409169.89,,1,10.648732189566148,47.55052711200503
4002628,376699,"Fischlham, Bl 40.8",122,122 Welser Heide,100204,Gruppe Traun und Zubringertäler [DUJ],"334,26",0,19810101,,445285.19,466216.15,,3,13.940667140579604,48.09363914667379
4002798,377416,"Raffelstetten, Bl 20.16",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,05","0,00",19930101,20200101.0,480993.65,483261.74,J,3,14.423333242945551,48.24347209466924
4003315,381186,"Ranshofen, Bl 1/08",55,055 Mattigtal,100013,Gruppe Salzach - Inn - Mattig [DBJ],"385,22","0,00",20110101,,377641.97,480200.41,,3,13.031577020314641,48.220614821452045
4002703,376749,"Katzbach, Bl 2132.015",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"253,67",0,19760101,,472996.82,492525.22,,3,14.31722218518353,48.32775014491265
4002732,376954,"Ansfelden, Bl 8.8",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,99",0,19790101,,471035.41,481506.63,,3,14.28894417694319,48.228861145819984
7002255,339887,"Strassen, Bl 40 (Sa604)",404,404 Pustertal,100186,Gruppe Zentralzone [DRA],"1066,11",0,19840101,20210101.0,334675.29,316698.93,J,1,12.477542663320394,46.746700500973844
7002257,339903,"Strassen, Bl 23 (Sa407)",404,404 Pustertal,100077,Gruppe Südliche Kalkalpen [DRA],"1067,74",0,19840101,,334080.7,316768.56,,1,12.469749949314256,46.74726759586043
7002264,339978,"Münster, Bl  9",20,020 Unterinntal,100002,Inntal [DBJ],"518,11",0,19930101,,288083.9,392832.31,,1,11.848702030836225,47.42532976298472
7002265,339994,"Hötting, Blt 27",20,020 Unterinntal,100002,Inntal [DBJ],"575,21","10,05",19930101,,251461.19,375222.56,,2,11.369212668794782,47.2595984912204
6002804,340034,"Kleinsöding, Bl  4011",382,382 Kainachtal,100103,Kainach [MUR],"344,07","6,3",19950101,,546910.84,345446.31,,2,15.264729052541512,46.99225096170653
6002802,340059,"Breitenbach, Bl  4014",382,382 Kainachtal,100103,Kainach [MUR],"331,44","9,4",19950101,,551881.0,341541.23,,2,15.328749133249099,46.95599669530151
7002258,339911,"Panzendorf, Bl 3 (Sa103)",404,404 Pustertal,100077,Gruppe Südliche Kalkalpen [DRA],"1069,68",0,19840101,,333134.48,316638.49,,1,12.457384079974776,46.74600171824478
7002252,339820,"Kufstein-Endach, Bl 2 (E60)",20,020 Unterinntal,100002,Inntal [DBJ],"483,71",0,19880101,,310973.48,409028.73,,1,12.148861019771907,47.57457858568242
7002259,339929,"Strassen, Bl   4 (Sa104)",404,404 Pustertal,100077,Gruppe Südliche Kalkalpen [DRA],"1070,17",0,19840101,,333153.55,316783.5,,1,12.45761222197411,46.747308347045156
7002248,339788,"Langkampfen, Bl 31 (E80)",20,020 Unterinntal,100002,Inntal [DBJ],"482,51",6,19890101,,310723.68,409166.31,,2,12.14551208225012,47.57578189758398
7002263,339960,"Pradl, Blt 22",20,020 Unterinntal,100002,Inntal [DBJ],"569,24",10,19930101,,255459.73,376045.65,,2,11.42177600666985,47.26790055088763
4002627,376673,"Forstberg, Bl 40.6",122,122 Welser Heide,100204,Gruppe Traun und Zubringertäler [DUJ],"332,25",0,19800101,,445280.61,466805.84,,3,13.940667242566475,48.09894415220256
4002698,376681,"Lachstatt, Bl 2131.005",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,52",0,19760101,,474491.61,491917.34,,3,14.337278198286016,48.322111102205405
4002700,376707,"Lachstatt, Bl 2132.001",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"252,03",0,19760101,,473659.19,491780.04,,3,14.326028170390243,48.32097208746396
4002629,376715,"Kreisbichl, Bl 41.7",122,122 Welser Heide,100045,Welser Heide [DUJ],332,0,19810101,,444527.66,467074.94,,3,13.930583238757997,48.101417152495465
4002702,376723,"Katzbach, Bl 2132.011",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],253,0,19760101,,473370.05,492326.15,,3,14.322222230330315,48.32591712346621
4002992,376731,"Kreisbichl, Bl 42.19",122,122 Welser Heide,100045,Welser Heide [DUJ],"338,18",0,19930101,,443087.71,466014.16,,3,13.911139234494298,48.09197212872913
4002991,376756,"Kreisbichl, Br 42.3",122,122 Welser Heide,100045,Welser Heide [DUJ],"338,63",0,19930101,,443273.17,465830.34,,3,13.913611174470553,48.090306156480544
4002993,376772,"Kreisbichl, Br 43.1",122,122 Welser Heide,100045,Welser Heide [DUJ],"347,29",0,19930101,,442696.74,465443.12,,3,13.905833227054059,48.0868610902968
4002690,376780,"Lachstatt, Bl 2132.021",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"253,32",0,19800101,,473247.01,491796.49,,3,14.320472229462478,48.32116714385742
4002995,376814,"Kreisbichl, Br 43.7",122,122 Welser Heide,100045,Welser Heide [DUJ],"356,76",0,19810101,,442276.52,466335.59,,3,13.900278219467634,48.094917122316495
4002704,376863,"Urfahr, Bl 2133.021",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"259,09",0,19760101,,471539.83,492602.73,,3,14.297583186394904,48.32861111449973
4002731,376939,"Ansfelden, Bl 8.6",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"262,94",0,19790101,,471472.08,481737.46,,1,14.294861123397947,48.23088911624366
4002696,376947,"Katzbach, Bl 2133.037",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"255,22",0,19780101,,472704.13,492712.98,,3,14.313306229951484,48.32947211800007
4002697,376962,"Katzbach, Br 2133.041",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"260,38",0,19780101,,472184.57,493253.14,,3,14.306389140140528,48.334389123711986
7002261,339945,"Waidring, Bl 2",27,027 Strubtal,100009,Gruppe Nördliche-Kalkalpen [DBJ],"768,81",19,19930101,,343778.32,409252.2,,2,12.584981893174742,47.5802705995231
6002809,340018,"Unterpurkla, Bl  3909",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"220,91","4,37",19600101,,596263.48,318031.55,,2,15.901476832535712,46.732839814840446
4002730,376913,"Ansfelden, Bl 8.4",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,13",0,20000101,,470936.08,482029.36,,3,14.287693138254694,48.23357397731691
7002254,339879,"Strassen, Bl 39 (Sa605)",404,404 Pustertal,100186,Gruppe Zentralzone [DRA],"1065,05",0,19840101,,334835.93,316878.49,,1,12.479619365068201,46.74833200075672
6002801,340067,"Muttendorf, Bl  4016",382,382 Kainachtal,100103,Kainach [MUR],"320,73",6,19950101,,554928.85,339782.9,,2,15.368183585007458,46.93947072816442
7002260,339937,"Strassen, Bl   6 (Sa106)",404,404 Pustertal,100186,Gruppe Zentralzone [DRA],"1070,33",0,19840101,,333148.93,316945.18,,1,12.457527820245787,46.748762549557775
4002997,376855,"Kreisbichl, Br 44.1",122,122 Welser Heide,100045,Welser Heide [DUJ],"348,78",0,19930101,,442085.9,465806.18,,3,13.897667129315918,48.090167093900455
6002827,340208,"Tiefenbach, Bl   2381",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"748,57","36,3",19960101,,498818.64,367089.88,,1,14.637156907631448,47.195946705447945
6002829,340216,"Kumpitz, Bl   2383",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"745,6","29,63",19960101,,499393.09,367964.19,,1,14.644933383568866,47.20372558116181
6002828,340224,"Kumpitz, Bl 23831",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"743,73","28,91",19960101,,499362.09,367314.86,,1,14.644379823728592,47.19788862589236
6002830,340232,"Dietersdorf, Bl   2393",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"730,34","26,2",19960101,,500674.36,367159.37,,2,14.661665830550096,47.1962896667187
6002841,340356,"Hetzendorf, Br 23952",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"694,99",0,19970101,,503202.41,366627.62,,1,14.694910276697582,47.19111295309363
6002840,340372,"Hetzendorf, Bl 23913",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"718,86",49,19970101,,501629.9,366293.98,,1,14.674081156565881,47.18835692761358
6002842,340380,"Fohnsdorf, Bl 23974",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"710,78",0,19970101,,502474.18,367070.67,,1,14.68540098948066,47.19521296188627
4002908,377101,"Ebelsberg, Bl 26.46",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"256,39",0,19790101,,473617.46,483234.29,,3,14.324000170376422,48.24411109721099
4002909,377143,"Wambach, Bl 26.62",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"258,35",0,19790101,,472947.76,482688.51,,3,14.314889236929007,48.23927815773911
4002911,377184,"Ebelsberg, Br 26.66",154,154 Südliches Linzer Feld,100203,Gruppe Zwischen Krems und Moosbachl [DUJ],"262,02",0,19930101,,473386.87,482221.56,,3,14.320722181403484,48.23502813842445
4002912,377200,"Wambach, Bl 26.68",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"260,51",0,19790101,,472228.82,482274.93,,3,14.305139240360774,48.23563913599922
6002808,340083,"Muttendorf, Bl  4018",382,382 Kainachtal,100103,Kainach [MUR],"323,36",8,19950101,,554775.76,338822.64,,2,15.365843620035687,46.93086944183788
6002820,340141,"Krottendorf, Br  4218",383,383 Lassnitztal,100104,"Lassnitz, Stainzbach [MUR]","320,98","3,6",19960101,,548213.4,326500.36,,2,15.275634380309237,46.821540098180854
6002815,340281,"Wagna, Bl 38341",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"267,3",6,19960101,,569564.08,321254.7,,2,15.553425107924221,46.76921955456411
6002845,340398,"Schwanberg, Bl  4301",393,393 Sulmtal,100195,Sulmtal [MUR],"384,64",7,19970101,,544236.72,320001.91,,2,15.221456529814306,46.76396672436876
6002846,340406,"Kerschbaum, Bl  4304",393,393 Sulmtal,100195,Sulmtal [MUR],"380,12",0,19970101,,544579.23,319367.83,,1,15.225738113650715,46.75818824560194
6002807,340109,"Zwaring, Bl  4025",382,382 Kainachtal,100103,Kainach [MUR],"309,89","6,8",19950101,,560097.71,335397.19,,2,15.434506933729105,46.89878688643925
6002819,340182,"Schönberg, Br  4241",383,383 Lassnitztal,100104,"Lassnitz, Stainzbach [MUR]","287,48",0,19960101,,562027.98,330786.64,,1,15.458183576647436,46.856845721586645
4002856,376970,"Pasching, Bl  9.1",122,122 Welser Heide,100045,Welser Heide [DUJ],"265,84",0,19780101,,469897.52,481418.63,,3,14.273611158148013,48.22819409251288
4002693,376988,"Katzbach, Bl 2133.005",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"257,78",0,19750101,,472715.73,493423.45,,3,14.313583245528285,48.335861090872605
4002694,377002,"Katzbach, Br 2133.007",143,143 Nördliches Linzer Feld,100038,Linzer Becken [DUJ],"254,55",0,19760101,,472191.94,492496.54,,3,14.306361119304276,48.32758308432319
4002824,377069,"Ufer, Bl 26.40",154,154 Südliches Linzer Feld,100203,Gruppe Zwischen Krems und Moosbachl [DUJ],"257,01",0,19780101,,473873.38,483710.05,,1,14.327528191383665,48.2483611224059
4002780,377077,"Lorch, Bl 13.6",173,173 Unteres Ennstal,100038,Linzer Becken [DUJ],"246,61",0,19650101,,486681.89,482235.46,,1,14.499722186770024,48.23350011977063
4002829,377085,"Ufer, Bl 26.42",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"255,97",0,19790101,,473731.18,483699.01,,3,14.325611241980333,48.24827812389595
4002781,377093,"Lorch, Br 14.10",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,71",0,19930101,,485469.82,481179.81,,3,14.483194142152596,48.22416712517311
4002784,377150,"Lorch, Bl 16.2",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"244,2",0,19930101,,484922.26,482357.58,,3,14.47605617888426,48.23483313679278
4002788,377218,"Samesleiten, Bl 18.12",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"258,51",0,19930101,,480989.22,479302.56,,1,14.422528175059943,48.20786111555848
6002822,340117,"Hörbing, Br  4210",383,383 Lassnitztal,100104,"Lassnitz, Stainzbach [MUR]","366,63","4,2",19960101,,543795.93,325298.01,,2,15.217365350142979,46.811702007016734
6002824,340158,"Groß St.Florian, Br  4221",383,383 Lassnitztal,100104,"Lassnitz, Stainzbach [MUR]","308,07","4,15",19960101,,551482.33,326873.25,,1,15.318594456207347,46.82415198282086
6002836,340307,"Oberrakitsch, Br 38752",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"242,97",0,19960101,,584248.43,317340.32,,1,15.74403943287371,46.73008259871604
4002857,376996,"Pasching, Bl 9.3",122,122 Welser Heide,100045,Welser Heide [DUJ],"265,02",0,19790101,,469894.92,482317.33,,3,14.273722140365042,48.23627807015798
6002806,340091,"Zwaring, Bl  4021",382,382 Kainachtal,100103,Kainach [MUR],"312,4",7,19950101,,558472.27,336976.24,,2,15.413731468585663,46.91338271256637
6002821,340125,"Lassnitz, Br  4211",383,383 Lassnitztal,100104,"Lassnitz, Stainzbach [MUR]","336,07",0,19960101,,546108.07,327007.59,,1,15.248209544789034,46.82657210213421
6002859,340257,"Laa, Br 35441",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"328,7","7,6",19970101,,560673.92,343188.44,,2,15.444843394330045,46.96872503538781
6002857,340323,"Mötschendorf, Br  2724",362,362 Liesingtal,100037,Liesing [MUR],"632,11",0,19970101,,521323.78,388808.7,,1,14.940096362217572,47.387545635648834
6002858,340331,"Lebern, Br  3518",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"327,77",0,19970101,,561433.59,346891.13,,1,15.456152769259976,47.00184280639586
4002913,377226,"Wambach, Bl 26.72",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"262,88",0,19790101,,472857.51,481662.11,,3,14.31350018151038,48.230056102848685
8002095,322081,"Lauterach, Bl 50.2.04 A",4,004 Rheintal,100149,Rheintal [RHE],"414,65","10,95",19780101,,129357.81,403914.44,,2,9.739476088422121,47.47827950865396
8002096,322099,"Wolfurt, Bl 50.2.05 A",4,004 Rheintal,100149,Rheintal [RHE],"413,74","8,9",19780101,,129296.55,404548.27,,2,9.738274592745476,47.483950733193865
8002098,322115,"Lauterach, Bl 50.2.10 A",4,004 Rheintal,100149,Rheintal [RHE],"403,1","6,99",19780101,,127068.03,404290.41,,2,9.708887476923593,47.48070129556805
8002101,322149,"Hard, Bl 50.2.16 A",4,004 Rheintal,100149,Rheintal [RHE],"397,31","4,61",19780101,,125721.17,406159.2,,2,9.689867984082612,47.49693020606417
8002103,322164,"Kennelbach, Bl 50.1.01 A",4,004 Rheintal,100149,Rheintal [RHE],"419,4","10,25",19780101,,130517.46,404344.6,,2,9.754587024380907,47.48262748486732
6003035,340497,"Waltersdorf, Bl 23891",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"732,47",41,19960101,,500251.67,365876.81,,2,14.655799247182944,47.18481596515233
4002915,377267,"Wambach, Bl 26.78",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,94",0,19790101,,472153.61,481186.92,,3,14.303944147928254,48.2258610935906
4002916,377309,"Kleinmünchen, Bl 26.80",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"257,29",0,19790101,,472823.53,483218.14,,1,14.31330616229412,48.24405612959156
4002918,377341,"Traun, Bl 26.86",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,69",0,19780101,,470482.45,482185.49,,3,14.281611222505164,48.23502815236492
6003047,340521,"Großlobming, Br 25201",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"638,98","8,8",19980101,,512091.91,366435.97,,1,14.812178184581084,47.187929821435354
6003048,340539,"Pernegg, Br  3111",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"456,38","5,9",19980101,,552807.08,384748.16,,1,15.355670575268482,47.34441609208295
4002793,377291,"Luftenberg, Bl 19.14",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,28",0,19930101,,481395.98,483109.96,,3,14.42872221290682,48.2420561331077
6002848,340422,"Moos, Bl  4313",393,393 Sulmtal,100195,Sulmtal [MUR],"348,12","5,1",19970101,,547537.38,319914.77,,1,15.264633497751602,46.762454115720224
6002851,340455,"Pölfing, Br  4326",393,393 Sulmtal,100195,Sulmtal [MUR],"314,95",0,19970101,,550906.85,315984.72,,1,15.307432267340456,46.72634284487613
6003046,340513,"Feldbach, Br  5224",331,331 Raabtal,100131,Raabtal [LRR],"276,39",0,19980101,,595630.28,342205.16,,1,15.903646188368628,46.95041851942612
6003049,340547,"Untervogau, Br 38371",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"256,01","2,65",19660101,,572130.54,316959.58,,2,15.585391433776872,46.729925399773904
6003078,340604,"St. Johann i.S., Br  4368",392,392 Saggautal,100196,Saggautal [MUR],"299,72","4,4",19990101,,557955.03,313976.88,,1,15.398925766632784,46.706636808768486
8002102,322156,"Hard, Bl 50.2.18",4,004 Rheintal,100149,Rheintal [RHE],"398,13","4,29",19780101,,125441.9,404782.53,,2,9.687022431533178,47.484439463791915
6002850,340448,"Dietmannsdorf, Br  4319",393,393 Sulmtal,100195,Sulmtal [MUR],"321,88",0,19970101,,550919.44,318882.4,,1,15.308559318103326,46.75240421076586
4002820,377283,"Ufer, Bl 26.8",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"250,2",0,19930101,,475571.23,485578.72,,3,14.350722224841464,48.26497210917511
4002794,377317,"Lorch, Bl 19.22",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"245,21",0,19930101,,481648.96,482285.8,,3,14.431972191632852,48.2346110853039
4002917,377325,"Kleinmünchen, Lp 26.82",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"258,5",0,19790101,,472265.8,483046.84,,3,14.305766834611026,48.242578167848855
4002866,377408,"St. Peter, Bl 27.112",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"253,37",0,19930101,,474725.58,487355.92,,3,14.339639148056937,48.28105613274104
8002099,322123,"Lauterach, Bl 50.2.11",4,004 Rheintal,100149,Rheintal [RHE],"401,78","3,26",19780101,,126817.12,403855.77,,1,9.705830410662298,47.476689523530816
6002853,340471,"Mantrach, Br  4336",393,393 Sulmtal,100195,Sulmtal [MUR],"290,53","4,7",19970101,,560600.86,318742.7,,1,15.435204070595642,46.74886562840349
6003051,340562,"Neustift, Br  3985",398,398 Lendvatal,100183,Gruppe Hügelland zwischen Mur und Raab [MUR],"261,47","2,8",19980101,,602740.3,332043.8,,2,15.992452347456638,46.856890107310136
6003077,340588,"Haselbach, Br  4350",392,392 Saggautal,100196,Saggautal [MUR],"343,31",0,19990101,,549428.75,312589.49,,1,15.286982580449505,46.69613878161863
6003103,340596,"Kitzelsdorf, Br  4360",392,392 Saggautal,100196,Saggautal [MUR],"313,17","3,5",20010101,,555791.85,311954.83,,1,15.36994912340112,46.688962280899986
4002795,377333,"Lorch, Bl 19.24",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"246,45",0,19930101,,481127.05,482136.38,,3,14.42491724359936,48.23333309959734
4002796,377358,"Lorch, Bl 19.26",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"247,75",0,19930101,,480959.38,481877.77,,3,14.422611181615054,48.23102810325259
6003082,340620,"Unterpremstätten, Br 35361",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"332,03","7,7",19990101,,559805.31,344026.31,,2,15.433727530561686,46.976472785482635
8002097,322107,"Hard, Bl 50.2.09",4,004 Rheintal,100149,Rheintal [RHE],"406,44","6,97",19780101,,127439.26,404911.7,,2,9.713424836576124,47.48644099128055
8002100,322131,"Hard, Bl 50.2.13",4,004 Rheintal,100149,Rheintal [RHE],"399,86","4,44",19780101,,126290.29,405587.47,,2,9.697770751832248,47.492031705230914
6002847,340414,"Wieden, Bl  4311",393,393 Sulmtal,100195,Sulmtal [MUR],"354,9","3,9",19970101,,546651.84,320231.85,,1,15.253144579752703,46.76550340592246
6002861,340505,"Kölldorf, Br  3980",398,398 Lendvatal,100183,Gruppe Hügelland zwischen Mur und Raab [MUR],"279,24",0,19990101,,600524.95,334101.31,,1,15.964323433943749,46.87607018128719
6003075,340638,"Donnersdorf, Br 38993",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"222,5",0,19990101,,594791.26,317655.64,,1,15.882060111883954,46.729894905824196
8002127,322404,"Röthis, Bl 50.4.02",4,004 Rheintal,100149,Rheintal [RHE],"440,45","13,45",19790101,,119456.12,385008.66,,1,9.62021011437607,47.30417138922352
4003188,344275,"Schachet, TBl 49.12",959,959 Östl. OÖ Tertiärsande - Atzbacher Sande,100160,Gruppe TGWK Tertiärsande [DUJ],"436,08","4,09",20060101,,425182.15,477291.56,,2,13.67135898097939,48.1943635029985
6003269,340919,"Mötschendorf, Bl 272522",362,362 Liesingtal,100037,Liesing [MUR],"632,22",17,20030101,,521929.55,388170.9,,2,14.947944997373066,47.381695464099444
4002800,377457,"Raffelstetten, Bl 20.30",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"245,31",0,19930101,,481038.83,482394.63,,3,14.423778187047647,48.23566707880621
6003246,340737,"Werndorf, Br 35841",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"305,34",0,20020101,,564272.95,338187.07,,1,15.490309738703315,46.92285238918628
6003242,340729,"Fernitz, Br 35491",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"318,47",0,20020101,,564203.11,344205.77,,1,15.491585284081552,46.97700410096308
6003255,340778,"Graz 4, Bl340632",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"365,44","23,9",20030101,,557947.95,355049.91,,2,15.413192351859689,47.07607398211893
6003256,340786,"Graz 5, Bl346632",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"353,44",21,20030101,,558636.96,352149.38,,2,15.421238936314856,47.049818975836835
6003257,340794,"Graz 5, Bl349032",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"342,65","10,13",20030101,,559992.57,351757.46,,2,15.438938584345609,47.04596517552459
6003258,340802,"Wagnitz, Bl353032",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"323,88",9,20030101,,562139.38,346020.98,,1,15.465118661842308,46.99384268039556
6003259,340810,"Gössendorf, Bl354122",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"321,44",7,20030101,,563951.73,345225.49,,2,15.488653136790697,46.98623851177921
6003267,340893,"Treglwang, Bl 150522",159,159 Paltental,100041,Palten [DUJ],"730,94","6,1",20030101,,495190.23,397708.1,,2,14.59581793381792,47.47193697932108
6003254,340760,"Peggau, Bl 31751",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"402,1",8,20030101,,552022.84,370149.92,,2,15.340308425211129,47.21329310191472
6003263,340851,"Rottenmann, Bl 153722",159,159 Paltental,100041,Palten [DUJ],"650,36",9,20030101,,475420.13,403376.44,,2,14.334458877487286,47.525516329776
4002867,377424,"Kleinmünchen, Bl 27.116",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"260,38",0,19760101,,472833.04,486392.9,,3,14.313972234237383,48.2726111477568
4002799,377432,"Raffelstetten, Bl 20.28",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"245,78",0,19930101,,480989.26,482545.25,,3,14.423139154957697,48.23702809013784
4002905,377481,"Kleinmünchen, Bl 27.122",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"263,12",0,19760101,,471530.24,485549.05,,3,14.296278203156303,48.26516710356347
4002906,377507,"Kleinmünchen, Bl 27.124",154,154 Südliches Linzer Feld,100045,Welser Heide [DUJ],"265,92",0,19930101,,471521.05,485289.45,,3,14.296111190699266,48.262833092999045
6003085,340646,"Klaus, Bl  10511",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"723,18","6,5",19980101,,428519.69,389316.1,,2,13.71056308658694,47.402741294966106
6003094,340679,"Pöls, Br    2345",359,359 Pölstal,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"791,96","9,6",20010101,,495006.79,369895.64,,2,14.58744071374084,47.22175198021538
6003494,340703,"Grosssulz, Bl 35669",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"319,73","9,3",20040101,,562997.81,340878.04,,2,15.47454213937411,46.947372871123136
6003253,340752,"Mauritzen, Bl315512",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"414,45","9,4",20030101,,550781.57,372973.03,,2,15.32487681387412,47.23897311288908
6003260,340828,"Kalsdorf, Bl355042",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"316,22",8,20030101,,563829.52,343152.97,,1,15.48629286352741,46.967627967544054
6003534,340836,"Triebendorf, Br  2181",358,358 Oberes Murtal,100101,Oberes Murtal [MUR],"768,55","6,1",20070101,,469334.98,359629.81,,2,14.246822277205638,47.13260513863842
6003262,340844,"Landscha, Br 38233",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"265,31","3,85",20030101,,572022.49,321064.25,,1,15.585532834241958,46.766870929648675
6003265,340877,"Schwarzenbach, Bl 152932",159,159 Paltental,100041,Palten [DUJ],"696,58","6,2",20030101,,485768.45,400403.75,,1,14.471328030980159,47.49749427147759
6003264,340869,"Singsdorf, Bl153332",159,159 Paltental,100041,Palten [DUJ],"688,62","6,1",20030101,,481087.43,402172.22,,2,14.409511621179423,47.51400276653453
6003266,340885,"Au, Bl151232",159,159 Paltental,100041,Palten [DUJ],"712,64",9,20030101,,490468.3,399289.06,,2,14.533489248474494,47.48683142586138
4003109,377549,"St. Peter, Bl 27.144",154,154 Südliches Linzer Feld,100038,Linzer Becken [DUJ],"255,15",0,20010101,,473790.51,487133.9,,3,14.327000151664432,48.27916708436167
6003241,340711,"Möbersdorf, Bl  2464",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"658,11","14,1",20030101,,508431.38,365413.72,,2,14.763624154001095,47.17934886006659
6003270,340927,"Hafning, Bl 275222",363,363 Vordernbergerbachtal,100099,Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR],"691,22","19,1",20030101,,525413.77,394642.14,,2,14.995921620156192,47.43924755957746
